tweet_id,created_at,text,intent,label_notes
1771842,2017-11-08 16:48:31+00:00,"@AmazonHelp Ok, this is insane. They forgot to put the package on the truck yesterday, so even though i paid extra to get it, i didn't. And today the exact same thing has happened. This is unacceptable. Am i ever going to get this package? Do you even know where this package is?",,
142893,2017-11-24 12:56:22+00:00,"@AmazonHelp No, the orders were at the beginning of the month, far away from Black Friday. Can I have a response about Amazon compensating us for inconveniencing us? I am paying for a 'guaranteed' service which is not being delivered by yourselves. Please rectify this.",,
1667212,2017-11-06 11:41:18+00:00,@AmazonHelp But I paid 100 extra for prime delivery what the hell is this @118702 is better thn @115850 in terms of services,,
546460,2017-12-02 17:21:12+00:00,@AmazonHelp I've tried 6 times but it doesn't help me get my orders from your dishonest drivers,,
404076,2017-10-10 13:16:53+00:00,"@AmazonHelp Hi, I tried calling, and the agents really tried, but sorry to say that some of the delivery options are pretty bad😕",,
1337163,2017-10-27 15:03:48+00:00,@AmazonHelp Spoken to customer service and a full refund has been organised. Thanks for your help 👍,,
1194519,2017-10-25 01:56:37+00:00,"@AmazonHelp Thanks for the response, Amazon. When I ordered it said one day but confirmation says Thurs. It's all good!",,
550518,2017-12-02 19:55:58+00:00,@AmazonHelp If it's not here this evening.. I'm cancelling all orders and ordering them from Target...,,
2230729,2017-10-19 17:08:00+00:00,"@AmazonHelp Well I cancelled the item and haven't had the funds refunded to my account yet, how long does that usually take? Thanks",,
132569,2017-11-28 16:16:17+00:00,"@AmazonHelp @115821 @115850 @115851 I totally love amazon and have been loyal for 3+ yrs now but a recent experience related to order refund has been horrendous, talking to support execs has been futile thus far, please help me!",,
2835700,2017-11-28 20:55:47+00:00,@AmazonHelp I have already done this and I was told they can't replace as their system won't let them and I can reorder with the higher price even though they were all sent by Amazon.,,
27894,2017-11-01 11:09:36+00:00,@AmazonHelp Most orders I place now say that shipping date will be notified rather than an exact date. Expedited shipping taking 14 days? https://t.co/B8jCCoJ9Xo,,
250573,2017-11-25 03:50:48+00:00,"@AmazonHelp I would if I could, the package hasn't even shipped yet.",,
606118,2017-11-22 11:12:58+00:00,@AmazonHelp Tive resposta do Itaú. Ele informou que não existe nenhum pedido de cancelamento ou estorno da compra no sistema.,,
31837,2017-11-01 12:43:38+00:00,@AmazonHelp i better stop ordering from @115850 and start ordering from elsewhere. there is no more time commitment or customer satisfaction left,,
2814436,2017-11-28 11:57:38+00:00,@AmazonHelp I just received an email announcing that my purchases have been canceled and my account closed. How can I resume these purchases at the same value I buy them? Since I made the payment of them,,
1601011,2017-10-17 09:47:04+00:00,@AmazonHelp No! I just had a chat with someone and they said the updated delivery date is today so I hope that’s actually true!,,
431087,2017-10-10 15:12:10+00:00,@AmazonHelp Can you check the status of the order?,,
282421,2017-10-06 12:03:39+00:00,@AmazonHelp You guys really providing worst services. I didn't get my items yet. The item was out from delivery from 3rd and still didn't deliver.,,
2772385,2017-11-27 01:17:35+00:00,@AmazonHelp Absolutely. No need to refund my account. Thank you!,,
2457193,2017-11-16 16:52:59+00:00,@AmazonHelp Its not a feedback its a complain. Its customer harassment!! I need proper response to this. And i also want my prime memebership refunded!! Its not any worth! #Noprime #NoAmazon,,
321193,2017-10-07 13:35:09+00:00,@AmazonHelp Can’t. On my way to catch a flight now. Running late and without the product I needed. Not impressed. Expecting more as a prime member,,
813278,2017-10-12 20:07:27+00:00,"@AmazonHelp Return my book back to my address, simple",,
1707971,2017-11-06 23:51:51+00:00,@AmazonHelp A package wasn't delivered on Fri but was marked delivered. Talked to cs on Sat&amp;was promised a refund&amp;that the package would arrive Sat1/4,,
1265153,2017-10-26 12:51:28+00:00,"@AmazonHelp I ordered it in August, and live in an area with one day prime shipping and am a prime member. If it didn’t qualify that was NOT made clear!",,
2736264,2017-11-20 20:06:25+00:00,"@AmazonHelp Sold by amazon eu sarl. Ordered 2 received 1 so there will show no stock on your computer but there will be 1 left in the pick location, can anybody check this?",,
973981,2017-10-23 05:53:50+00:00,@AmazonHelp Whatever I honestly lost the confidence. As I informed if you guys unable to deliver by EOD to new address u can cancel n close this. Thnx,,
2309518,2017-11-13 03:42:30+00:00,"@AmazonHelp called customer service 4 hours ago because driver attempted to deliver package to a business, not my address.",,
425388,2017-10-10 13:02:06+00:00,@AmazonHelp Does signing up to Prime mean delivery persons pretend my building does not exist? Please call +918355890836 and train him to read a map.,,
1741773,2017-11-08 13:43:18+00:00,"@AmazonHelp Lost for almost a week now, and I should get a refund in another week, but this kind of disappointment makes me leery of buying gifts for the holidays that I NEED in by a certain date. I'm VERY disappointed in Amazon's customer service, and you need to shape up or lose sales.",,
1228681,2017-10-25 21:31:17+00:00,"@AmazonHelp El mismo día que me llegó el primer correo, llevo batallando desde el viernes 20 de octubre...",,
557076,2017-12-02 21:15:14+00:00,@AmazonHelp It just says ordered today,,
465107,2017-12-01 04:10:24+00:00,"@AmazonHelp Also, I received a shirt in a completely different size (female XL). I emailed the supplier and they told me to PAY for shipping to return it??? HELLO",,
2353736,2017-11-13 19:16:31+00:00,@AmazonHelp The outcome: they dont know why the order wasn't processed correctly. So I still have to wait until next week to receive prime items but got my money back.,,
247424,2017-10-05 15:55:25+00:00,@AmazonHelp Thankyou. The return is successful,,
362944,2017-10-08 18:51:01+00:00,@AmazonHelp It is not on my card balance. So kindly refund.,,
1069900,2017-10-14 23:36:25+00:00,"@AmazonHelp I got offered extensions to Prime membership, vouchers for Prime movies etc. and none of them were ever followed through. I've had nothing.",,
14280,2017-11-01 05:37:24+00:00,@AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight.,,
1300648,2017-10-26 23:54:44+00:00,@AmazonHelp I haven’t received my damn package is what’s going on! I have Amazon Prime! I expect quality service &amp; on-time delivery! 😑,,
2707591,2017-11-20 00:28:16+00:00,@AmazonHelp No &amp; no. He has a new phone on my cell account. Just clicked ur app 4 the first time &amp; saw all his gifts.Not sure how that happened but now I have 2 go &amp; buy more things bc he’s seen literally everything! Very upset! I’ve always shopped amazon for years! I’m just really furious!,,
2913129,2017-11-28 22:38:02+00:00,@AmazonHelp I ordered from amazon,,
644091,2017-10-26 17:51:57+00:00,@AmazonHelp And I resent the the implied accusation that it is somehow my fault for receiving items damaged or poorly packaged!,,
2891949,2017-11-28 20:27:28+00:00,"@AmazonHelp I just got off of the phone with a rep (1 hour call) who said they would credit my account the $50 that was ""loss"" in cyber space. I do not see the credit yet. I was told it will take 24 hours so I am hopeful and will touch bases if it doesn't happen",,
438687,2017-10-10 18:10:39+00:00,@AmazonHelp Do you guys update orders on 1 day air its been saying my order is shipping now since last night and no tracking number provided or saying,,
1520106,2017-10-17 01:07:14+00:00,@AmazonHelp I always do.Haven’t had that issue in a while. My frustration stems 4m difficulty w/tracking packages in order to anticipate a delivery date,,
1254621,2017-10-26 16:13:08+00:00,@AmazonHelp You have pulled $200+ out of my account and my item has yet to ship.... Very annoyed right now.,,
814353,2017-10-20 18:01:34+00:00,"@AmazonHelp so far you've failed to help, which goes against the name amazon help. i leave the country early sunday, i need the package tomorrow",,
665689,2017-11-03 08:14:20+00:00,@AmazonHelp There were 3 release dates for it. Today was another one. Might aswell cancel and try elsewhere.,,
391673,2017-10-12 03:59:48+00:00,@AmazonHelp Still you all want time how long its more than a month yet not refunded me,,
790219,2017-10-12 12:58:05+00:00,"@AmazonHelp I order from eBay &amp; arrives as free gift from Amazon. eBay seller is ripping Amazon off, easy to see why if impossible to report!",,
291743,2017-09-08 16:31:13+00:00,"@AmazonHelp The seller had asked us to return a product that was broken in transit, once it was shipped he stopped replying to emails",,
2956997,2017-11-29 19:25:15+00:00,@AmazonHelp Order number 113-0194592-3289005,,
1394690,2017-10-16 16:24:23+00:00,@AmazonHelp USPS. Y'all need to contact them and find out where my order is,,
1718670,2017-11-07 06:39:19+00:00,@AmazonHelp My mother signed up for amazon prime as a new member we ordered a lot of products. Because we ordered so much they needed to verify.,,
619932,2017-11-22 17:09:47+00:00,@AmazonHelp Why? I'm already not going to use @115850 anymore. Ans appolozies i've already collected them all from your support guys. Just tell me how it should be settelled? My money your account for 15 days? #Misguaidance? #Fraud. Is it issue with ur Agreement that u do with ur sellers?,,
498378,2017-12-01 19:24:25+00:00,@AmazonHelp It's redirecting me to amazon.in. But i need amazon business account on https://t.co/id01moA0Jd,,
1175627,2017-10-16 05:36:48+00:00,"@AmazonHelp I have. Three times. All I want is confirmation of a refund. The response was wholly inadequate, and I've given feedback about that too!",,
1727975,2017-11-07 10:28:07+00:00,@AmazonHelp sent an email enquiring when a code for wolfenstein dlc i ordered was. and they started a refund and have asked me to return the game...,,
1660448,2017-11-07 02:42:07+00:00,@AmazonHelp Will they attempt delivery again? The order page is unclearb,,
1108322,2017-11-08 19:57:01+00:00,@AmazonHelp yes i have. it says my package was delivered yesterday but it wasn’t,,
128815,2017-11-24 05:18:38+00:00,"@AmazonHelp No, I am not having any problem with waiting but I am having problems with your service. Amazon's service could be so bad that it wasn't thought. Amazon was the most different for its delivery but now it has been to give just the assurance. Thks 4 answering going to cancel order",,
1340678,2017-10-28 11:54:26+00:00,"@AmazonHelp I bought by https://t.co/zso08SHJpP. My friend was of vacation in Orlando, and I gave to amazon delivery for him in the his hotel.",,
2455396,2017-11-15 09:49:47+00:00,@AmazonHelp Yes. I had an email thatvit was out of stock and was refunded,,
726329,2017-10-11 05:39:21+00:00,@AmazonHelp Thanks for the speedy help! All fixed and replacement ordered! Phew! 💕,,
312151,2017-10-07 03:52:14+00:00,"@AmazonHelp As mentioned earlier, you guys are dead for me and no more orders. Cursing myself for having Kindle and Firestick. 1/2",,
1055388,2017-10-15 00:21:12+00:00,@AmazonHelp I contacted via chat and ur people are useless. I am going to have to cancel all my digital subs and move them to iTunes. #wow,,
873766,2017-10-20 20:58:34+00:00,@AmazonHelp No luck! And when I got to the order I’m unable to print the packing slip there either. Should I cancel the return and try again?,,
774226,2017-10-15 00:25:53+00:00,@AmazonHelp Amazon Offered me 50rs complementary gift card 😄 after cancelling order @115850 @115821 @115830 @118702 is better company 👍🏻,,
2460734,2017-11-15 19:27:15+00:00,"@AmazonHelp @115850: your payment page says ""pay with Amazon pay"".But there is no payment option.. Contradictory https://t.co/FCdDtK1fO5",,
1014709,2017-10-23 08:37:13+00:00,@AmazonHelp Samr courier guy is assign for delivery who mis,,
1668860,2017-11-07 05:48:54+00:00,@AmazonHelp Still no update and status of my order. Pls check and help,,
2304780,2017-11-12 21:33:08+00:00,@AmazonHelp Still no email survey @AmazonHelp what a surprise..... could that be because your staff member knew they were not helpful but were rude and unhelpful?! Still no call either from the supervisor....... glad I pay for amazon prime!?,,
507162,2017-12-01 21:36:18+00:00,@AmazonHelp Always 'Amazon Logistics'. Shame it's not an option to be able to choose another carrier. I just got an email saying attempted delivery to an office that closed nearly 5 hours ago.,,
852770,2017-10-20 17:16:49+00:00,@AmazonHelp And of course after I checkout - it’ll give me the latest date. It’s not like my account isn’t aware of my address. It knows that so the,,
734643,2017-10-11 15:07:07+00:00,@AmazonHelp This link requires a log in password we have neither please for a contact telephone number and identify an individual to address this please,,
627668,2017-11-22 21:25:52+00:00,@AmazonHelp Wholly unsatisfactory &amp; frustrating experience. 3 calls to Amazon customer service and still no closer to discovering what’s happened to my package. So much for Prime one day delivery. Now have to wait 24hrs for DNR team to email me. Wonder what Hermes has done with my package.,,
115898,2017-11-22 08:12:50+00:00,@AmazonHelp In the latest incident I've been advised that the parcel had been 'accidentally' scanned as delivered and that it has been escalated with the delivery company. Previous time I was told it was being escaped as they had marked it as 'attempted delivery' when no one had been.,,
2536415,2017-11-16 10:38:22+00:00,@AmazonHelp Quite annoying as it’s the first time using the service after joining prime ☹️,,
2706727,2017-11-19 23:37:10+00:00,@AmazonHelp I ordered a camera that was said to be delivered yesterday and it's still not here! 😭☹️😢,,
1416440,2017-11-02 03:09:31+00:00,@AmazonHelp contact info provided. expecting my order to be delivered by EOD tomorrow.,,
2332784,2017-10-20 04:29:21+00:00,"@AmazonHelp Awesome, thank you! How soon are the Amazon credits put on your account after receiving the packages?",,
1310243,2017-10-16 10:58:48+00:00,@AmazonHelp How can the supplier charge more than MRP and how can IGST be charged on a price other than printed MRP. Please look into this ASAP,,
105251,2017-11-30 18:26:34+00:00,@AmazonHelp Selling Fake product is crime @115821 is involved in unethical business practices. I want orginal product at any cost! I will highlight till I get replacement of real @4770 . Stop selling fake product in India,,
1911623,2017-11-26 11:20:13+00:00,@AmazonHelp I'm cancelling my prime membership too many issues with delivery etc. No 10 dollar credit will help this time.,,
2497447,2017-10-30 02:51:23+00:00,"@AmazonHelp We chose delivery on doorstep, delivery guy came and left and reported delivery attempted. CS told us no way to get ahold and bring back",,
1021013,2017-10-17 20:19:22+00:00,@AmazonHelp My account has been hacked so I can’t log in and talk in live chat!,,
2298793,2017-11-12 19:51:39+00:00,@AmazonHelp I finally received an email saying that no more charges would be made and that I could change my password after 5 hours. Took 2 minutes for @116016 to put a stop to it on my Disney visa.,,
746695,2017-10-11 17:30:56+00:00,@AmazonHelp And now to top it off an order was placed by a agent without my permission on my account after I told her I would have to deal with it later,,
2564019,2017-11-16 18:39:52+00:00,@AmazonHelp Now .. let's see your honesty @AmazonHelp . My order in Thane or Mumbai as per image1. My order details on image2. I challenge u .. if you have guts and sincerity make delivery tomorrow till 12 noon. Let's see. It's wide open now. https://t.co/aEmbCbqyym,,
2861994,2017-11-27 23:08:55+00:00,@AmazonHelp How Long does it take to get refunded ?,,
2625948,2017-10-31 00:37:20+00:00,@AmazonHelp I already spoke to 2 reps about the issue of my account being charged for Prime and I didn’t authorize the transaction,,
663755,2017-11-23 02:32:36+00:00,@AmazonHelp I paid for expedited shipping guaranteed by 8pm today. It’s been out for delivery since 10:45am but now says delayed until 11/23-11/30. It’s something I needed for thanksgiving...very frustrating.,,
2199191,2017-10-20 09:54:48+00:00,@AmazonHelp I expect return ASAP.,,
657879,2017-11-23 09:56:05+00:00,@AmazonHelp Who do I speak to about this? Your customer service team (who seem very distant and disconnected from the actual workings of your UK business) aren’t helpful. This is my first PRIME experience and has thus far been worse than the usual service.,,
485193,2017-12-01 15:12:58+00:00,"@AmazonHelp 1 quick question: 1 candle was sold direct by Amazon, the other by a 3rd party seller. Both arrived in the same box. For return, she's been given 2 separate labels. Can she put them both on the box for return together?",,
2416114,2017-10-29 18:13:46+00:00,@AmazonHelp Contacted customer services. Was promised delivery today. No delivery yet. Not hopeful. @78788 also waiting on delivery to same address,,
309217,2017-10-07 13:33:30+00:00,@AmazonHelp Your CSR said on Thurs you would expedite shipping and upgrade delivery time. 2 days later and it is still sitting in your whse. Did CS lie? https://t.co/2JskqiARa2,,
1069884,2017-10-14 23:29:08+00:00,"@AmazonHelp Yes, I've received 2 updates from the app since, both with conflicting information and indicating the delivery won't be tomorrow as promised",,
1490275,2017-11-26 18:46:57+00:00,"@AmazonHelp The delivery was estimated for yesterday (sat 25). Now it says ""Now expected November 26 - November 28""",,
2879542,2017-11-28 07:49:47+00:00,"@AmazonHelp Errrm, okay. I pay for Prime to get one day delivery. I checked ""Free One-day Delivery"" but delivery date is Thur 30 Nov. That's not one day. When will it be back to one day?",,
342961,2017-11-19 17:58:25+00:00,"@AmazonHelp Well, I already tried with your support team, but all they have got is a template to reply with. It's the 3rd time I reported issue with it delivery service, that means all the commitment from previous 2 times wre totally fake. No ground work done yet.",,
562866,2017-12-02 23:30:26+00:00,@AmazonHelp Told package not even on a truck yet. Guaranteed delivery is to be today with Prime Membership,,
150629,2017-11-24 18:17:43+00:00,@AmazonHelp Thanks for your valued reply. Yes I have reported But there is no option for replacement only return option is there for refund the product amount.,,
2918661,2017-11-29 00:51:09+00:00,"@AmazonHelp Not really my inconvenience. It’s happened a few times though, do I leave the package outside?",,
2463060,2017-11-15 09:07:56+00:00,@AmazonHelp Eta provided by Amazon for item ordered on 09/11/2017 was aimed for next day prime delivery for 11/11/2017 by 21:00hours.,,
580578,2017-12-03 12:20:21+00:00,@AmazonHelp #AmazonIndia how long do I have to wait its already 10days since i created a replacement requests but i guess you guy are not bothered. Horrible #AmazonIndia,,
365213,2017-10-11 15:35:28+00:00,@AmazonHelp Fake updates &amp; irrelevant delays are making me irritated now! How can delivery service be so pathetic.Can't you just update me once for all https://t.co/aBsPWkFuAY,,
1568726,2017-11-04 17:54:49+00:00,@AmazonHelp I can't return the item because it was not delivered to me. I am not seeing a replace option.,,
2850626,2017-11-27 19:43:25+00:00,"@AmazonHelp Currently waiting for a webcam to arrive but I've already got an email telling me it probably won't, it was the same scenario for a previous order I had at the beginning of the month https://t.co/kJNHpsBUpD",,
1100896,2017-10-15 07:13:08+00:00,@AmazonHelp It support team has one ans..more delayed pick up resulting in further delay in my refund,,
838574,2017-10-13 11:29:37+00:00,@AmazonHelp Amazon as it’s next day delivery. And no normally someone in.,,
1501828,2017-11-03 15:41:39+00:00,"@AmazonHelp If I had placed the order on a Friday maybe a month ago or so, it would have been for the Saturday, not the following Monday. Make sense?",,
1615562,2017-11-05 15:40:58+00:00,@AmazonHelp Why you people have returned my order without even contacting me? And now not returning my money! U criminals! Frauds!,,
734100,2017-11-29 08:53:00+00:00,@AmazonHelp I don't know what is wrong with you people. Why my refund is not processing. @1840 Honorable sir please please look into this. @1145 @112441,,
111803,2017-11-23 20:37:00+00:00,@AmazonHelp well since my item was already delivered they were trying to give me the refund back at that moment but my refund wasnt processed yet so they could not give it to me and they said that i have to wait till it gets checked through then i will get my refund should be with another,,
514673,2017-12-02 00:52:16+00:00,"@AmazonHelp Absolutely never ordering from amazon again. An hour and 48 minutes of back and forth with someone who first said they COULDNT process a return, processed it and sent an improvised confirmation email with no relevant information, and zero indication in account details. 🖕🏻",,
133640,2017-11-24 08:42:38+00:00,@AmazonHelp Nothing received. Original email account compromised and so this was changed with your team on 14 Nov. Have checked all folders on both registered emails.,,
2454508,2017-11-15 03:24:53+00:00,@AmazonHelp I’m sent you a pm with info! #wheresmypackage,,
1762325,2017-11-07 21:08:30+00:00,@AmazonHelp Too bad I can't do that. Item was ordered more than 60 days ago. Is there another way for me to leave feedback on this atrocious packaging?,,
725232,2017-10-11 04:58:54+00:00,"@AmazonHelp Have order tokyotron charger, received with offer 10% cash back if paid by visa card, but cash back not received yet.. https://t.co/5zrtDtdFQy",,
2970564,2017-11-30 00:55:23+00:00,@AmazonHelp No. We do a billion dollars a year in purchasing. I don't have the login. I just have the order number.,,
1343588,2017-10-27 16:23:52+00:00,"@AmazonHelp Well, preferably at my house as per the address I put when ordering? I'm just bemused why the courier wouldn't try my actual address first?",,
1311554,2017-10-27 07:57:15+00:00,"@AmazonHelp I have been waiting patiently for past 12days! Without causing any more trouble, just deliver the product asap! Payment has been done!",,
622456,2017-11-22 17:39:06+00:00,"@AmazonHelp I paid for 1day shipping with 1 item...and i pay $99 a year for prime to get 2 day shipping eith the other items....none of which happened. Why should I bother continuing? Everytime AMZL handles my pkgs, there is a problem.",,
1372109,2017-10-16 15:32:39+00:00,@AmazonHelp @115850 Ok but if delivery address was not reachable then why I didn't get any call.,,
516583,2017-12-02 01:30:30+00:00,@AmazonHelp And the new delivery date was today vs. Wednesday,,
2254617,2017-11-11 12:36:03+00:00,@AmazonHelp I filled out that form yesterday then got an email saying I had gone past the 90 day deadline when I bought the item fewer than 90 days ago. I just want a refund for damaged item. It's not hard.,,
2548108,2017-10-30 14:13:12+00:00,"@AmazonHelp I ordered in good faith based on the avaialble arrival date. This is why I pay for @115821 Prime, for the shipping. ONLY that. https://t.co/1KiBJRwVD4",,
427299,2017-10-10 13:31:55+00:00,"@AmazonHelp Tried it. My prime membership is basically a waste of money now. Expecting an order tomorrow, if it doesn't turn up I'm cancelling.",,
384752,2017-10-09 11:58:52+00:00,"@AmazonHelp To print a returns label off and hit the replace button.I printed it off stuck to the package put the slip inside,waiting!",,
2470144,2017-11-15 14:10:19+00:00,"@AmazonHelp I bought an item a week ago. It never came. My options were to refund or replace. I chose to replace but I’m worried if it’s from the same seller I won’t receive it. I feel I should have been given the replace option after two days (I chose 2day shipping), not a week!",,
641791,2017-11-22 20:34:43+00:00,"@AmazonHelp Literally an hour of an adviser telling me that they can't cancel the item, nor able to provide an explanation for why it's not been cancelled.",,
527687,2017-12-02 08:34:41+00:00,"@AmazonHelp I received an email yesterday, stating that the order was delayed. But no further information yet, sadly.",,
1204471,2017-10-27 08:47:05+00:00,@AmazonHelp All my reviews from my account deleted and unable to leave anymore. Contacted various emails and online chat but no response,,
63888,2017-11-29 22:02:16+00:00,@AmazonHelp I just got an email saying delayed. The new 'order status' screen is worse than useless.,,
2630000,2017-11-17 19:45:53+00:00,"@AmazonHelp As u can see I clicked the link u gave me, tried logging in and it said Account is locked, and I haven't received that code!!!!!!!!!!!!!!!!! I tried several times!!!! I have 250$ in my account I would like access to it ASAP https://t.co/QdKVpLh652",,
1739005,2017-11-07 17:00:56+00:00,@AmazonHelp I am asking you to keep me posted ! Clearly you will not meet your delivery estimate of today for a major console launch !!! #fail,,
2465028,2017-11-15 10:13:02+00:00,"@AmazonHelp Rahul deep, order I'd : 404-4546947-6167522, tracking Id : 511377417860",,
588748,2017-12-03 18:18:32+00:00,@AmazonHelp ‘Delivery unsuccessful ‘ on text when we have been in all Day #unacceptable should of gone to @Tesco. Another email to customer service,,
727803,2017-10-11 07:48:20+00:00,@AmazonHelp At #Amazon did process the payment on the date it should have arrived the 1st time.,,
1705422,2017-11-06 22:40:06+00:00,"@AmazonHelp Hi, I ordered something on October 25th, due to be delivered Oct 31st and still no delivery or feedback. Thanks",,
859701,2017-10-13 14:20:00+00:00,"@AmazonHelp Your courier agent marked item delivered without delivery, is that my problem? Order no. 403-2944242-0663503... A very rude customer agent",,
449934,2017-12-02 12:37:37+00:00,@AmazonHelp hello. I sent a message via this link over 24 hours ago and no response yet. Can you help please? Also I would like to cancel one of the 2 orders I placed before my account was frozen,,
2416979,2017-10-29 10:16:53+00:00,"@AmazonHelp @AmazonHelp 4__credit_card__ this is my order ID, we have raised a return issue,! Ur people just letting it go by delaying pick up.",,
1723323,2017-11-07 09:05:21+00:00,@AmazonHelp Pre ordered a Scorpio Xbox one for delivery today and you have still not dispatched and your customer service is useless,,
2928957,2017-11-29 05:58:16+00:00,"@AmazonHelp Ok. Being a prime member, I am just putting a request if the process can be expedited. I need it anyhow by tomorrow. If not, I might as well have to cancel the order. Pls Help. @115850",,
2966522,2017-11-29 22:50:06+00:00,@AmazonHelp Unless it gets here by 8 tonight. But it's not even out for delivery.,,
2144428,2017-11-09 00:18:21+00:00,"@AmazonHelp AMZL US Customer service was helpful today, but Amazon delivery lost a package last week, and has repeatedly misdelivered to neighbors in previous weeks. I can't know when or if a package will be delivered when shipped with AMZL US, and that affects my shopping choices",,
145805,2017-11-24 14:03:59+00:00,@AmazonHelp You have cancelled my orders in the past no issue what gives now,,
1687272,2017-11-06 18:41:22+00:00,@AmazonHelp Hi. Update on the delivery. I tried to update the delivery to expedited and it's slowed the delivery down. It's now saying the 8th. Is there,,
1580408,2017-11-04 17:52:20+00:00,@AmazonHelp Can do nothing because there is not an amazon account with my email address. That's because it's been changed. I sent the email to prove it,,
554622,2017-12-02 20:36:17+00:00,@AmazonHelp I’m returning the defective item. This item had better not show up in the @1404 warehouse and shipped some other unwitting customer!,,
264437,2017-11-08 07:59:33+00:00,"@AmazonHelp package status is delivered, package has not arrived. third time i've had this issue when ordering Prime Now.",,
980726,2017-07-28 15:10:26+00:00,@AmazonHelp How am supposed lodge a complain on something I did not ordered? It was a #rakhi gift. You can steal my money but not gift.,,
1487699,2017-11-03 05:50:42+00:00,@AmazonHelp @115821 this was a Amazon warehouse order. I now have the normal item.,,
430093,2017-10-13 08:45:25+00:00,"@AmazonHelp Please unblock my account, I need to purchase and gift products to my family for this Diwali festive season, if you don't do it today ..",,
388337,2017-10-09 14:07:58+00:00,"@AmazonHelp Voilà, après plus d'un mois d'attente pour valider un numéro de TVA j'ai décidé de supprimer le compte de mon entreprise.",,
1678577,2017-11-06 15:40:52+00:00,"@AmazonHelp And even if y'all didnt have same day delivery for book releases, it should not take three days to arrive when I'm a prime member.",,
179141,2017-10-04 11:35:37+00:00,@AmazonHelp My account is on the NL site.,,
2464845,2017-10-30 12:02:19+00:00,"@AmazonHelp Product return pending since last week, no valid reply frm cstmr spport team.. Want immediate cancellation of the order",,
1425016,2017-10-16 18:07:16+00:00,@AmazonHelp Os informo de q estoy muy cabreada y de q no es la primera vez q me pasa,,
1152631,2017-10-25 12:45:44+00:00,"@AmazonHelp hecho, lo intentarán de nuevo mañana ... (prime 1 día.. seguro!)",,
2549466,2017-10-30 14:32:42+00:00,"@AmazonHelp Your delivery agent keeps on missing the delivery every month and then mark as 'delivered', now i am running behind your cc, extremely poor",,
1027522,2017-10-14 19:03:10+00:00,"@AmazonHelp Looks like everything is settled, just need to ship the item back. I'll have to look for the correct item again once I have my refund.",,
1786114,2017-11-26 08:53:27+00:00,"@AmazonHelp It's not my job to police your carriers. That's Amazon's job. Your carrier in my region is bad. You offer 1-day delivery, your carrier of choice isn't able. Fix it.",,
549357,2017-12-02 18:54:47+00:00,@AmazonHelp Disgusting service on the phone - no help and rude! #AMAZON #AMAZONPRIME,,
376293,2017-10-09 03:59:43+00:00,"@AmazonHelp It's not missing the mark, it's wrong. Something is foul when orders showing as shipped &amp; out for delivery when they haven't left shippers",,
530853,2017-12-02 11:41:08+00:00,@AmazonHelp Wait a couple of days we will update you! It appears I don’t chase nothing happens. Why can’t the order be reissued if it’s location is unknown. Surely the carrier must know where it is. What other options do I have that I haven’t been informed of in this situation #poorservice,,
1240069,2017-10-25 22:06:44+00:00,"@AmazonHelp Luckily your customer service is great and I already got a refund, but we had many issues with the delivery in the last few months, as lost",,
2226522,2017-11-10 09:57:27+00:00,@AmazonHelp Salve L'accesso all'account e' stato effettuato come mostrato in questo video ma la pagina del prodotto e' malfunzionante come gia' spiegato qui https://t.co/XuT5WAjxY0 @120540 @69892 Potreste regalarmi una scheda da 50Euro per la segnalazione? https://t.co/yOu9bIwjfB,,
752935,2017-10-12 14:31:28+00:00,"@AmazonHelp I thing I should stop ordering from @115850 , This 4th consecutive time it happnd, still no response from courier. It's getting worse!!",,
796505,2017-10-12 14:51:31+00:00,@AmazonHelp It wasn't ordered as a 'fresh' item but that's good to know for future AmazonFresh deliveries. What else can we do?,,
989780,2017-11-25 11:06:58+00:00,@AmazonHelp I did check the video. All the information I provided in the order was correct. Tracking IDs are TBA561695524000 and TBA559735663000. There is no note or door tag left by the courier.,,
321633,2017-10-14 12:01:07+00:00,@AmazonHelp Just to let you know my replacement arrived in mint condition 👍🏼,,
2663192,2017-11-19 17:10:14+00:00,@AmazonHelp I already canceled the membership and removed my payment information to keep this from happening again. It just shook me because I hadn’t signed up for Prime at all with or without auto renewal.,,
1461524,2017-11-02 18:28:43+00:00,"@AmazonHelp A further 1-2 days, beginning to wonder why I keep paying for prime membership...",,
1454114,2017-10-16 20:10:56+00:00,@AmazonHelp Account keeps getting denied My bank has confirmed with amazon that my order is not fraud but amazon still denies it.,,
1693558,2017-11-06 19:37:18+00:00,"@AmazonHelp No, theres no benefit. I needed the order for Friday this weekend and the order for today was to help 1 year old with cold to sleep.",,
605076,2017-11-22 10:35:40+00:00,@AmazonHelp Without placing any order I wouldn't talk to your customer executive. Sir i have to buy a pair of cargo pants. I want to ask that suppose if the item is torn or is gotten different then can that be immediately returned to the delivery boy?,,
757773,2017-10-13 03:54:25+00:00,@AmazonHelp Your specialist team did nothing they are not providing me any information regarding delivery. They just passing time,,
2807300,2017-11-27 01:16:48+00:00,"@AmazonHelp It just says processing... and then eventually cancels the order as a ""problem with payment method"" real helpful :)",,
285093,2017-10-06 14:32:18+00:00,@AmazonHelp how can I reach your links when I can not connect to my account ? :/,,
