conversation_id,message_count,customer_messages,amazon_messages,is_multi_turn
1664808,1,0,1,False
1664810,1,0,1,False
1392432,1,0,1,False
1392438,1,0,1,False
1392439,1,0,1,False
931527,1,0,1,False
931573,1,0,1,False
931609,1,0,1,False
931612,1,0,1,False
931613,1,0,1,False
931618,1,0,1,False
931620,1,0,1,False
1041099,1,0,1,False
1664813,1,0,1,False
1664823,1,0,1,False
1041224,1,0,1,False
1041226,1,0,1,False
1041228,1,0,1,False
1041254,1,0,1,False
1041259,1,0,1,False
1391808,1,0,1,False
1391816,1,0,1,False
1391818,1,0,1,False
1391841,1,0,1,False
1665316,1,0,1,False
1665322,1,0,1,False
694378,1,0,1,False
1665338,1,0,1,False
1665336,1,0,1,False
1664798,1,0,1,False
1664800,1,0,1,False
2220788,1,0,1,False
1391853,1,0,1,False
1391471,1,0,1,False
1391473,1,0,1,False
1391474,1,0,1,False
1391538,1,0,1,False
1041223,1,0,1,False
1665853,1,0,1,False
1665243,1,0,1,False
1665249,1,0,1,False
1665251,1,0,1,False
1665258,1,0,1,False
1665300,1,0,1,False
1665301,1,0,1,False
1665303,1,0,1,False
1665314,1,0,1,False
1665712,1,0,1,False
1665722,1,0,1,False
1391545,1,0,1,False
1391547,1,0,1,False
1391550,1,0,1,False
1390994,1,0,1,False
1390983,1,0,1,False
1665732,1,0,1,False
1665739,1,0,1,False
1665823,1,0,1,False
1665825,1,0,1,False
1665833,1,0,1,False
1665831,1,0,1,False
1665834,1,0,1,False
1665840,1,0,1,False
1665841,1,0,1,False
1390662,1,0,1,False
1390742,1,0,1,False
1390751,1,0,1,False
1794578,1,0,1,False
1391030,1,0,1,False
1391034,1,0,1,False
1391032,1,0,1,False
1391036,1,0,1,False
1390664,1,0,1,False
1390683,1,0,1,False
1390701,1,0,1,False
1390699,1,0,1,False
1666561,1,0,1,False
1666560,1,0,1,False
2221194,1,0,1,False
2221192,1,0,1,False
2221615,1,0,1,False
1667228,1,0,1,False
2221613,1,0,1,False
1667226,1,0,1,False
1667247,1,0,1,False
1260861,1,0,1,False
1667253,1,0,1,False
1667255,1,0,1,False
1667256,1,0,1,False
1666536,1,0,1,False
1666538,1,0,1,False
1666540,1,0,1,False
1666546,1,0,1,False
1666558,1,0,1,False
1794567,1,0,1,False
1346590,1,0,1,False
1667206,1,0,1,False
1390343,1,0,1,False
1794368,1,0,1,False
1390348,1,0,1,False
1390349,1,0,1,False
1390350,1,0,1,False
1389969,1,0,1,False
1389974,1,0,1,False
1389979,1,0,1,False
1390036,1,0,1,False
1390041,1,0,1,False
1794188,1,0,1,False
1667209,1,0,1,False
205986,1,0,1,False
1667217,1,0,1,False
1667224,1,0,1,False
1389492,1,0,1,False
1389495,1,0,1,False
1389511,1,0,1,False
1389513,1,0,1,False
1389522,1,0,1,False
1793992,1,0,1,False
1667158,1,0,1,False
1667168,1,0,1,False
1667160,1,0,1,False
1667171,1,0,1,False
1667173,1,0,1,False
1667174,1,0,1,False
1667196,1,0,1,False
1667197,1,0,1,False
1667199,1,0,1,False
1667208,1,0,1,False
1389536,1,0,1,False
1389116,1,0,1,False
1389114,1,0,1,False
1389118,1,0,1,False
1389145,1,0,1,False
1389148,1,0,1,False
1388825,1,0,1,False
2221938,1,0,1,False
1667729,1,0,1,False
1667735,1,0,1,False
1667747,1,0,1,False
1665313,1,0,1,False
1667788,1,0,1,False
1667790,1,0,1,False
1390043,1,0,1,False
1390058,1,0,1,False
1668279,1,0,1,False
1668283,1,0,1,False
1668285,1,0,1,False
1668281,1,0,1,False
1668287,1,0,1,False
1668298,1,0,1,False
1668354,1,0,1,False
1668355,1,0,1,False
1668361,1,0,1,False
1668363,1,0,1,False
1668371,1,0,1,False
1667717,1,0,1,False
1667719,1,0,1,False
1389524,1,0,1,False
1389526,1,0,1,False
1389534,1,0,1,False
1668845,1,0,1,False
1668878,1,0,1,False
304592,1,0,1,False
304593,1,0,1,False
1668897,1,0,1,False
1668899,1,0,1,False
1668903,1,0,1,False
1668901,1,0,1,False
1668910,1,0,1,False
1668915,1,0,1,False
1668917,1,0,1,False
1668918,1,0,1,False
1668254,1,0,1,False
1668256,1,0,1,False
1668273,1,0,1,False
1668278,1,0,1,False
1669441,1,0,1,False
1669447,1,0,1,False
1668842,1,0,1,False
1668846,1,0,1,False
1388832,1,0,1,False
1388827,1,0,1,False
1793522,1,0,1,False
1793528,1,0,1,False
1388838,1,0,1,False
1388840,1,0,1,False
1388845,1,0,1,False
1388843,1,0,1,False
1388841,1,0,1,False
1388411,1,0,1,False
1388410,1,0,1,False
1388846,1,0,1,False
1670308,1,0,1,False
1670310,1,0,1,False
1388855,1,0,1,False
1326919,1,0,1,False
1388408,1,0,1,False
1388413,1,0,1,False
1388412,1,0,1,False
1388415,1,0,1,False
1388417,1,0,1,False
1388418,1,0,1,False
1388425,1,0,1,False
1669395,1,0,1,False
1669425,1,0,1,False
1669429,1,0,1,False
1669431,1,0,1,False
1669432,1,0,1,False
1387736,1,0,1,False
1388437,1,0,1,False
1388438,1,0,1,False
1388439,1,0,1,False
1388443,1,0,1,False
1388441,1,0,1,False
1388453,1,0,1,False
1388455,1,0,1,False
1388442,1,0,1,False
1385705,1,0,1,False
1670262,1,0,1,False
1670264,1,0,1,False
1670272,1,0,1,False
1670278,1,0,1,False
206050,1,0,1,False
1670306,1,0,1,False
1387706,1,0,1,False
1387724,1,0,1,False
1387729,1,0,1,False
1387730,1,0,1,False
1387732,1,0,1,False
1387735,1,0,1,False
1385706,1,0,1,False
1387737,1,0,1,False
1670666,1,0,1,False
1427845,1,0,1,False
1670688,1,0,1,False
1670699,1,0,1,False
1670706,1,0,1,False
1670714,1,0,1,False
1670712,1,0,1,False
1388431,1,0,1,False
1387756,1,0,1,False
1387754,1,0,1,False
1387757,1,0,1,False
1387758,1,0,1,False
1387762,1,0,1,False
1387760,1,0,1,False
1387297,1,0,1,False
1387299,1,0,1,False
1387301,1,0,1,False
1387302,1,0,1,False
206095,1,0,1,False
206096,1,0,1,False
206159,1,0,1,False
206161,1,0,1,False
206174,1,0,1,False
206212,1,0,1,False
1387322,1,0,1,False
1387331,1,0,1,False
18902,1,0,1,False
1387334,1,0,1,False
1386154,1,0,1,False
1386155,1,0,1,False
1672055,1,0,1,False
1672059,1,0,1,False
1672066,1,0,1,False
205974,1,0,1,False
206012,1,0,1,False
206014,1,0,1,False
206022,1,0,1,False
206020,1,0,1,False
206087,1,0,1,False
1387747,1,0,1,False
1674835,1,0,1,False
1674837,1,0,1,False
1674842,1,0,1,False
1674854,1,0,1,False
1674193,1,0,1,False
1674197,1,0,1,False
1674211,1,0,1,False
1672029,1,0,1,False
1672034,1,0,1,False
1672032,1,0,1,False
1672045,1,0,1,False
1672057,1,0,1,False
1387312,1,0,1,False
1387314,1,0,1,False
1387318,1,0,1,False
1387316,1,0,1,False
1427866,1,0,1,False
1676337,1,0,1,False
1676338,1,0,1,False
1676344,1,0,1,False
1675537,1,0,1,False
1675539,1,0,1,False
1675570,1,0,1,False
1675572,1,0,1,False
1675573,1,0,1,False
1675575,1,0,1,False
1675585,1,0,1,False
1674820,1,0,1,False
1674822,1,0,1,False
1674824,1,0,1,False
1674826,1,0,1,False
1674833,1,0,1,False
1676335,1,0,1,False
1676339,1,0,1,False
1676342,1,0,1,False
1386152,1,0,1,False
1386157,1,0,1,False
1386160,1,0,1,False
1386159,1,0,1,False
1386168,1,0,1,False
1386175,1,0,1,False
1386190,1,0,1,False
1386192,1,0,1,False
1386194,1,0,1,False
1386196,1,0,1,False
1386197,1,0,1,False
1676341,1,0,1,False
1660087,1,0,1,False
1385668,1,0,1,False
1385672,1,0,1,False
1385670,1,0,1,False
1385674,1,0,1,False
1385737,1,0,1,False
1385736,1,0,1,False
1385675,1,0,1,False
1385681,1,0,1,False
1385693,1,0,1,False
1385716,1,0,1,False
1677129,1,0,1,False
1677151,1,0,1,False
1677154,1,0,1,False
1677156,1,0,1,False
1677158,1,0,1,False
1676333,1,0,1,False
1385718,1,0,1,False
1385723,1,0,1,False
1385268,1,0,1,False
1385270,1,0,1,False
1385275,1,0,1,False
1385285,1,0,1,False
1677976,1,0,1,False
1677981,1,0,1,False
1677992,1,0,1,False
1677994,1,0,1,False
1677995,1,0,1,False
1678004,1,0,1,False
1678013,1,0,1,False
1678015,1,0,1,False
1386202,1,0,1,False
1385666,1,0,1,False
1385304,1,0,1,False
1385312,1,0,1,False
1385314,1,0,1,False
1791733,1,0,1,False
1384781,1,0,1,False
1384783,1,0,1,False
1384804,1,0,1,False
1678588,1,0,1,False
1678597,1,0,1,False
1678595,1,0,1,False
1678601,1,0,1,False
1678603,1,0,1,False
1678605,1,0,1,False
1678611,1,0,1,False
1678607,1,0,1,False
1678609,1,0,1,False
1427894,1,0,1,False
1427921,1,0,1,False
1427915,1,0,1,False
1427919,1,0,1,False
1427927,1,0,1,False
1427943,1,0,1,False
1427947,1,0,1,False
1427945,1,0,1,False
1427949,1,0,1,False
1427982,1,0,1,False
1427984,1,0,1,False
1678564,1,0,1,False
1678574,1,0,1,False
1385287,1,0,1,False
1385289,1,0,1,False
1385297,1,0,1,False
1427842,1,0,1,False
1384817,1,0,1,False
1384823,1,0,1,False
1384787,1,0,1,False
1384835,1,0,1,False
1384788,1,0,1,False
1384846,1,0,1,False
1384848,1,0,1,False
1384283,1,0,1,False
1384285,1,0,1,False
1427840,1,0,1,False
1427860,1,0,1,False
1427862,1,0,1,False
1427863,1,0,1,False
1427880,1,0,1,False
1427878,1,0,1,False
1680111,1,0,1,False
1384287,1,0,1,False
1384319,1,0,1,False
1384331,1,0,1,False
1384333,1,0,1,False
1384337,1,0,1,False
1384339,1,0,1,False
1349181,1,0,1,False
1384341,1,0,1,False
1680137,1,0,1,False
1680144,1,0,1,False
1680148,1,0,1,False
1680153,1,0,1,False
1680170,1,0,1,False
1679288,1,0,1,False
815555,1,0,1,False
1680963,1,0,1,False
1680966,1,0,1,False
1384342,1,0,1,False
1384361,1,0,1,False
1384363,1,0,1,False
1384365,1,0,1,False
1380266,1,0,1,False
1383836,1,0,1,False
1383838,1,0,1,False
1383839,1,0,1,False
1383858,1,0,1,False
1383873,1,0,1,False
1383875,1,0,1,False
1680968,1,0,1,False
1680970,1,0,1,False
1680079,1,0,1,False
1383313,1,0,1,False
341416,1,0,1,False
1383886,1,0,1,False
1383892,1,0,1,False
1383894,1,0,1,False
1383457,1,0,1,False
1383470,1,0,1,False
1383472,1,0,1,False
1383473,1,0,1,False
1383489,1,0,1,False
1681839,1,0,1,False
1680932,1,0,1,False
1680952,1,0,1,False
1680956,1,0,1,False
1680955,1,0,1,False
1680964,1,0,1,False
184346,1,0,1,False
1681739,1,0,1,False
1563550,1,0,1,False
1681741,1,0,1,False
1681743,1,0,1,False
1681750,1,0,1,False
1681774,1,0,1,False
1681794,1,0,1,False
1681796,1,0,1,False
1681813,1,0,1,False
1681815,1,0,1,False
1383490,1,0,1,False
1383507,1,0,1,False
1383509,1,0,1,False
1383306,1,0,1,False
1383305,1,0,1,False
1683622,1,0,1,False
341445,1,0,1,False
341471,1,0,1,False
341560,1,0,1,False
341562,1,0,1,False
341563,1,0,1,False
341466,1,0,1,False
1383024,1,0,1,False
1383027,1,0,1,False
1383029,1,0,1,False
1383026,1,0,1,False
1383030,1,0,1,False
1383041,1,0,1,False
1682718,1,0,1,False
1682722,1,0,1,False
1682734,1,0,1,False
1349114,1,0,1,False
1684591,1,0,1,False
1684593,1,0,1,False
1684559,1,0,1,False
1684599,1,0,1,False
1683561,1,0,1,False
1682740,1,0,1,False
1683585,1,0,1,False
1683586,1,0,1,False
1683600,1,0,1,False
1683602,1,0,1,False
1683607,1,0,1,False
1683611,1,0,1,False
1683609,1,0,1,False
1683612,1,0,1,False
1683620,1,0,1,False
1684574,1,0,1,False
341420,1,0,1,False
341419,1,0,1,False
1383043,1,0,1,False
341478,1,0,1,False
1383066,1,0,1,False
1383078,1,0,1,False
1382676,1,0,1,False
931504,1,0,1,False
931505,1,0,1,False
1382688,1,0,1,False
1382686,1,0,1,False
1382689,1,0,1,False
1382691,1,0,1,False
1684588,1,0,1,False
1684589,1,0,1,False
1382701,1,0,1,False
1382703,1,0,1,False
1382708,1,0,1,False
1382710,1,0,1,False
1382712,1,0,1,False
1382713,1,0,1,False
1382715,1,0,1,False
1382724,1,0,1,False
1790048,1,0,1,False
1382726,1,0,1,False
1673721,1,0,1,False
1674328,1,0,1,False
1684555,1,0,1,False
1684560,1,0,1,False
1684557,1,0,1,False
1684572,1,0,1,False
1692616,1,0,1,False
1692618,1,0,1,False
1692620,1,0,1,False
1692625,1,0,1,False
1692627,1,0,1,False
1681757,1,0,1,False
1673652,1,0,1,False
1673647,1,0,1,False
1673683,1,0,1,False
1673685,1,0,1,False
1673687,1,0,1,False
1673700,1,0,1,False
1673698,1,0,1,False
1673651,1,0,1,False
1673719,1,0,1,False
1382702,1,0,1,False
1382155,1,0,1,False
1382156,1,0,1,False
1382158,1,0,1,False
1382160,1,0,1,False
1382381,1,0,1,False
1382387,1,0,1,False
1382388,1,0,1,False
1382389,1,0,1,False
1382406,1,0,1,False
1382415,1,0,1,False
1382121,1,0,1,False
1382123,1,0,1,False
1382129,1,0,1,False
1382135,1,0,1,False
1382137,1,0,1,False
1692607,1,0,1,False
341559,1,0,1,False
1381757,1,0,1,False
1223031,1,0,1,False
1381759,1,0,1,False
1381761,1,0,1,False
1381766,1,0,1,False
1381768,1,0,1,False
1380880,1,0,1,False
1381769,1,0,1,False
1381775,1,0,1,False
1382128,1,0,1,False
1382139,1,0,1,False
1382148,1,0,1,False
1382150,1,0,1,False
1382152,1,0,1,False
1382153,1,0,1,False
1381479,1,0,1,False
1381487,1,0,1,False
1381490,1,0,1,False
1381489,1,0,1,False
1381500,1,0,1,False
1381498,1,0,1,False
1381504,1,0,1,False
1693739,1,0,1,False
1693741,1,0,1,False
1693742,1,0,1,False
1693746,1,0,1,False
1693748,1,0,1,False
1381750,1,0,1,False
1381752,1,0,1,False
1381754,1,0,1,False
1381756,1,0,1,False
1693657,1,0,1,False
1693660,1,0,1,False
1693659,1,0,1,False
1381505,1,0,1,False
1381508,1,0,1,False
1381507,1,0,1,False
1381130,1,0,1,False
1381127,1,0,1,False
1693662,1,0,1,False
1693686,1,0,1,False
1693688,1,0,1,False
1693690,1,0,1,False
1693703,1,0,1,False
1381777,1,0,1,False
1381779,1,0,1,False
1381782,1,0,1,False
1381140,1,0,1,False
1381144,1,0,1,False
1381146,1,0,1,False
1381166,1,0,1,False
1381168,1,0,1,False
1381170,1,0,1,False
1381177,1,0,1,False
1380872,1,0,1,False
1380870,1,0,1,False
1380875,1,0,1,False
1380873,1,0,1,False
1427854,1,0,1,False
1693634,1,0,1,False
1693641,1,0,1,False
1693653,1,0,1,False
1693655,1,0,1,False
1380926,1,0,1,False
1380930,1,0,1,False
1380928,1,0,1,False
1380959,1,0,1,False
1380961,1,0,1,False
1380963,1,0,1,False
1380964,1,0,1,False
1693541,1,0,1,False
1693549,1,0,1,False
1693555,1,0,1,False
1693566,1,0,1,False
1693568,1,0,1,False
1693577,1,0,1,False
1693589,1,0,1,False
1693596,1,0,1,False
1693603,1,0,1,False
1924023,1,0,1,False
1924025,1,0,1,False
1924027,1,0,1,False
1924034,1,0,1,False
1385722,1,0,1,False
1924062,1,0,1,False
1380468,1,0,1,False
1380476,1,0,1,False
1687778,1,0,1,False
1687053,1,0,1,False
1687081,1,0,1,False
1380888,1,0,1,False
1380895,1,0,1,False
1380903,1,0,1,False
1380925,1,0,1,False
1380901,1,0,1,False
1688601,1,0,1,False
1938816,1,0,1,False
1380495,1,0,1,False
1380497,1,0,1,False
1380501,1,0,1,False
1380514,1,0,1,False
1380507,1,0,1,False
1380516,1,0,1,False
1380494,1,0,1,False
1380520,1,0,1,False
1380526,1,0,1,False
1688638,1,0,1,False
1688648,1,0,1,False
1688655,1,0,1,False
1371411,1,0,1,False
1371430,1,0,1,False
1380232,1,0,1,False
1380242,1,0,1,False
1380243,1,0,1,False
1380267,1,0,1,False
1380276,1,0,1,False
1380314,1,0,1,False
1380317,1,0,1,False
1380318,1,0,1,False
1689519,1,0,1,False
1689521,1,0,1,False
1689527,1,0,1,False
1689529,1,0,1,False
1689531,1,0,1,False
1688591,1,0,1,False
1688593,1,0,1,False
1688594,1,0,1,False
1787968,1,0,1,False
1380334,1,0,1,False
1379871,1,0,1,False
1379877,1,0,1,False
1379879,1,0,1,False
1379880,1,0,1,False
1379882,1,0,1,False
1379884,1,0,1,False
1690827,1,0,1,False
1690829,1,0,1,False
1689471,1,0,1,False
1689473,1,0,1,False
1689489,1,0,1,False
1689512,1,0,1,False
1380229,1,0,1,False
1380230,1,0,1,False
1691947,1,0,1,False
1692408,1,0,1,False
1692450,1,0,1,False
1694903,1,0,1,False
1695865,1,0,1,False
1695867,1,0,1,False
1686886,1,0,1,False
1690763,1,0,1,False
1690778,1,0,1,False
1690791,1,0,1,False
1690800,1,0,1,False
1690802,1,0,1,False
1690811,1,0,1,False
1380319,1,0,1,False
1380331,1,0,1,False
1380333,1,0,1,False
1700091,1,0,1,False
1700092,1,0,1,False
1700094,1,0,1,False
1379892,1,0,1,False
1379901,1,0,1,False
1379919,1,0,1,False
1379921,1,0,1,False
1379923,1,0,1,False
1379925,1,0,1,False
1379497,1,0,1,False
1354462,1,0,1,False
1379495,1,0,1,False
1354459,1,0,1,False
1354460,1,0,1,False
1700100,1,0,1,False
1691934,1,0,1,False
1701083,1,0,1,False
1379521,1,0,1,False
1379527,1,0,1,False
1379530,1,0,1,False
1379531,1,0,1,False
1379533,1,0,1,False
1379534,1,0,1,False
1379539,1,0,1,False
1379546,1,0,1,False
1379544,1,0,1,False
1379541,1,0,1,False
1787292,1,0,1,False
1700032,1,0,1,False
1700034,1,0,1,False
1700040,1,0,1,False
1700071,1,0,1,False
1379573,1,0,1,False
1379571,1,0,1,False
1379575,1,0,1,False
1379579,1,0,1,False
1379586,1,0,1,False
1379117,1,0,1,False
1379134,1,0,1,False
1702234,1,0,1,False
1701045,1,0,1,False
1701047,1,0,1,False
1701051,1,0,1,False
1701065,1,0,1,False
1701067,1,0,1,False
1701071,1,0,1,False
1701069,1,0,1,False
1701081,1,0,1,False
1378670,1,0,1,False
1378672,1,0,1,False
1378673,1,0,1,False
1378681,1,0,1,False
1378691,1,0,1,False
1786698,1,0,1,False
1378693,1,0,1,False
1378703,1,0,1,False
1378702,1,0,1,False
1702173,1,0,1,False
1702171,1,0,1,False
1702200,1,0,1,False
1702210,1,0,1,False
1690844,1,0,1,False
1702221,1,0,1,False
1787294,1,0,1,False
1378712,1,0,1,False
1378714,1,0,1,False
1378467,1,0,1,False
1378469,1,0,1,False
1378471,1,0,1,False
1378479,1,0,1,False
1378493,1,0,1,False
1378495,1,0,1,False
1703110,1,0,1,False
1703112,1,0,1,False
1703117,1,0,1,False
1703140,1,0,1,False
1703138,1,0,1,False
1703142,1,0,1,False
1702159,1,0,1,False
1379149,1,0,1,False
1704749,1,0,1,False
1704751,1,0,1,False
1704753,1,0,1,False
1704760,1,0,1,False
1704762,1,0,1,False
1704764,1,0,1,False
1704779,1,0,1,False
1704055,1,0,1,False
1704069,1,0,1,False
1704078,1,0,1,False
1704081,1,0,1,False
1704098,1,0,1,False
1703096,1,0,1,False
1703098,1,0,1,False
931593,1,0,1,False
1378708,1,0,1,False
1705402,1,0,1,False
1705404,1,0,1,False
1705409,1,0,1,False
1378497,1,0,1,False
1378499,1,0,1,False
1378511,1,0,1,False
1378141,1,0,1,False
1378143,1,0,1,False
1378145,1,0,1,False
1378147,1,0,1,False
1378148,1,0,1,False
1378149,1,0,1,False
1378151,1,0,1,False
1378160,1,0,1,False
1705419,1,0,1,False
1704747,1,0,1,False
1707047,1,0,1,False
1707055,1,0,1,False
2257290,1,0,1,False
1707057,1,0,1,False
1378167,1,0,1,False
399141,1,0,1,False
1378169,1,0,1,False
1377733,1,0,1,False
1377735,1,0,1,False
1785890,1,0,1,False
1377737,1,0,1,False
1377739,1,0,1,False
1377741,1,0,1,False
1706230,1,0,1,False
1706263,1,0,1,False
1705392,1,0,1,False
783349,1,0,1,False
1938436,1,0,1,False
1377742,1,0,1,False
1377744,1,0,1,False
1377746,1,0,1,False
1377395,1,0,1,False
1377398,1,0,1,False
1377415,1,0,1,False
1377397,1,0,1,False
1377422,1,0,1,False
1377426,1,0,1,False
1377424,1,0,1,False
1377430,1,0,1,False
1377435,1,0,1,False
1707043,1,0,1,False
1707045,1,0,1,False
1376721,1,0,1,False
1376396,1,0,1,False
1376416,1,0,1,False
1784610,1,0,1,False
1376424,1,0,1,False
1376016,1,0,1,False
1380711,1,0,1,False
1707992,1,0,1,False
2258164,1,0,1,False
1707037,1,0,1,False
1377437,1,0,1,False
1377439,1,0,1,False
783348,1,0,1,False
1377131,1,0,1,False
783336,1,0,1,False
783346,1,0,1,False
1698744,1,0,1,False
1375710,1,0,1,False
1375716,1,0,1,False
1375725,1,0,1,False
1375727,1,0,1,False
1375729,1,0,1,False
1698753,1,0,1,False
2259206,1,0,1,False
1380705,1,0,1,False
1784461,1,0,1,False
1376033,1,0,1,False
1376052,1,0,1,False
1376059,1,0,1,False
1375701,1,0,1,False
1375703,1,0,1,False
1377111,1,0,1,False
1375337,1,0,1,False
1365485,1,0,1,False
1374930,1,0,1,False
1374950,1,0,1,False
1374952,1,0,1,False
1374947,1,0,1,False
1374956,1,0,1,False
1374541,1,0,1,False
1716721,1,0,1,False
1716723,1,0,1,False
2260752,1,0,1,False
1716725,1,0,1,False
1698704,1,0,1,False
1698710,1,0,1,False
1698726,1,0,1,False
1698737,1,0,1,False
1373617,1,0,1,False
1374551,1,0,1,False
1374576,1,0,1,False
1373203,1,0,1,False
1374044,1,0,1,False
1374056,1,0,1,False
1374054,1,0,1,False
2036910,1,0,1,False
1717554,1,0,1,False
2261660,1,0,1,False
1717556,1,0,1,False
1716697,1,0,1,False
1716703,1,0,1,False
1716710,1,0,1,False
1716712,1,0,1,False
1375332,1,0,1,False
1665703,1,0,1,False
1373645,1,0,1,False
1782511,1,0,1,False
1373648,1,0,1,False
1373697,1,0,1,False
1718316,1,0,1,False
2262226,1,0,1,False
1718318,1,0,1,False
2262228,1,0,1,False
1718324,1,0,1,False
1717536,1,0,1,False
2261658,1,0,1,False
1717544,1,0,1,False
1374066,1,0,1,False
1374080,1,0,1,False
1374119,1,0,1,False
1708607,1,0,1,False
1708609,1,0,1,False
1380640,1,0,1,False
1708611,1,0,1,False
1373699,1,0,1,False
1373703,1,0,1,False
1373701,1,0,1,False
1373177,1,0,1,False
1373222,1,0,1,False
1708613,1,0,1,False
1708629,1,0,1,False
1718298,1,0,1,False
1718307,1,0,1,False
1718311,1,0,1,False
1665702,1,0,1,False
2262224,1,0,1,False
1710168,1,0,1,False
1709380,1,0,1,False
1373253,1,0,1,False
1373251,1,0,1,False
1373189,1,0,1,False
1373255,1,0,1,False
1782170,1,0,1,False
1373260,1,0,1,False
1372696,1,0,1,False
1372709,1,0,1,False
1372715,1,0,1,False
1372717,1,0,1,False
1709391,1,0,1,False
1709427,1,0,1,False
1709443,1,0,1,False
1709445,1,0,1,False
1710073,1,0,1,False
1710085,1,0,1,False
1372720,1,0,1,False
1372722,1,0,1,False
1372724,1,0,1,False
1372756,1,0,1,False
1372758,1,0,1,False
1372760,1,0,1,False
1372762,1,0,1,False
1372764,1,0,1,False
1371806,1,0,1,False
1371808,1,0,1,False
1710108,1,0,1,False
1710156,1,0,1,False
1710158,1,0,1,False
1710166,1,0,1,False
1370142,1,0,1,False
1371816,1,0,1,False
1371818,1,0,1,False
1371832,1,0,1,False
1371834,1,0,1,False
1371836,1,0,1,False
1371838,1,0,1,False
1371843,1,0,1,False
1370722,1,0,1,False
1370736,1,0,1,False
1710799,1,0,1,False
1710804,1,0,1,False
1710810,1,0,1,False
1710829,1,0,1,False
1710832,1,0,1,False
1710834,1,0,1,False
1711392,1,0,1,False
1711403,1,0,1,False
1711418,1,0,1,False
1369544,1,0,1,False
1370162,1,0,1,False
1711449,1,0,1,False
1711451,1,0,1,False
1711460,1,0,1,False
1711462,1,0,1,False
1710783,1,0,1,False
1710785,1,0,1,False
1710793,1,0,1,False
1370769,1,0,1,False
1370764,1,0,1,False
1370776,1,0,1,False
1370781,1,0,1,False
1368141,1,0,1,False
1368139,1,0,1,False
1369554,1,0,1,False
1369564,1,0,1,False
1369572,1,0,1,False
1369578,1,0,1,False
1369576,1,0,1,False
1363823,1,0,1,False
1368952,1,0,1,False
1368959,1,0,1,False
1368961,1,0,1,False
1712044,1,0,1,False
1712053,1,0,1,False
1712055,1,0,1,False
1712057,1,0,1,False
1712062,1,0,1,False
1368148,1,0,1,False
1368170,1,0,1,False
1368172,1,0,1,False
1367491,1,0,1,False
1367508,1,0,1,False
1367512,1,0,1,False
1367526,1,0,1,False
2267409,1,0,1,False
1712566,1,0,1,False
1712571,1,0,1,False
1712591,1,0,1,False
1712593,1,0,1,False
1368963,1,0,1,False
1368966,1,0,1,False
1368101,1,0,1,False
1368121,1,0,1,False
1714304,1,0,1,False
1714311,1,0,1,False
1713807,1,0,1,False
1713809,1,0,1,False
1713811,1,0,1,False
1713819,1,0,1,False
1713821,1,0,1,False
1713825,1,0,1,False
1713827,1,0,1,False
1713823,1,0,1,False
1713833,1,0,1,False
1713834,1,0,1,False
1713840,1,0,1,False
1713845,1,0,1,False
1713155,1,0,1,False
1713154,1,0,1,False
1714275,1,0,1,False
1714277,1,0,1,False
1714286,1,0,1,False
1367528,1,0,1,False
1367540,1,0,1,False
1367542,1,0,1,False
1367547,1,0,1,False
1367549,1,0,1,False
1367564,1,0,1,False
1367573,1,0,1,False
1367575,1,0,1,False
1366971,1,0,1,False
1366930,1,0,1,False
1366936,1,0,1,False
1714294,1,0,1,False
1714296,1,0,1,False
1714854,1,0,1,False
1714858,1,0,1,False
1714872,1,0,1,False
1714874,1,0,1,False
1366938,1,0,1,False
1366964,1,0,1,False
1366976,1,0,1,False
1366996,1,0,1,False
2269033,1,0,1,False
1714240,1,0,1,False
1714241,1,0,1,False
1714243,1,0,1,False
1714265,1,0,1,False
2268436,1,0,1,False
1714268,1,0,1,False
1714270,1,0,1,False
1365433,1,0,1,False
1365450,1,0,1,False
1776919,1,0,1,False
1366242,1,0,1,False
1366244,1,0,1,False
1366246,1,0,1,False
1366300,1,0,1,False
1366312,1,0,1,False
1366306,1,0,1,False
1366314,1,0,1,False
1715344,1,0,1,False
1715345,1,0,1,False
1714839,1,0,1,False
1714850,1,0,1,False
1714852,1,0,1,False
1714856,1,0,1,False
1715642,1,0,1,False
1715652,1,0,1,False
1365499,1,0,1,False
1364721,1,0,1,False
1364723,1,0,1,False
1364737,1,0,1,False
1715662,1,0,1,False
1715668,1,0,1,False
1715670,1,0,1,False
1715671,1,0,1,False
1715680,1,0,1,False
1715275,1,0,1,False
1715292,1,0,1,False
1715294,1,0,1,False
1365431,1,0,1,False
1365434,1,0,1,False
1716157,1,0,1,False
1716171,1,0,1,False
1364746,1,0,1,False
1364757,1,0,1,False
1364764,1,0,1,False
1363775,1,0,1,False
1363777,1,0,1,False
1716177,1,0,1,False
1716182,1,0,1,False
1716184,1,0,1,False
1716189,1,0,1,False
1716186,1,0,1,False
1716188,1,0,1,False
1716193,1,0,1,False
1716191,1,0,1,False
1716195,1,0,1,False
1724896,1,0,1,False
1724898,1,0,1,False
1724901,1,0,1,False
1724900,1,0,1,False
2271291,1,0,1,False
1724913,1,0,1,False
1724919,1,0,1,False
1724924,1,0,1,False
1724926,1,0,1,False
1724442,1,0,1,False
1724444,1,0,1,False
1724446,1,0,1,False
1724456,1,0,1,False
1724465,1,0,1,False
1716144,1,0,1,False
1716155,1,0,1,False
